ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,TestStat,PostProb,dTrueDelta,ErrorCode
1,61,1,SUCCESS,3,0,0,1,0.681501913710423,0
1,62,1,SUCCESS,0,0,0,0.0966,1.27067902897318,0
1,62,2,SUCCESS,3,0,0,0.78104,1.27067902897318,0
1,63,1,SUCCESS,0,0,0,0.5684,0.977922272201052,0
1,63,2,SUCCESS,3,0,0,0.43846,0.977922272201052,0
1,64,1,SUCCESS,3,0,0,1,4.48591388154695e-005,0
1,65,1,SUCCESS,0,0,0,0.1638,0.804416319339313,0
1,65,2,SUCCESS,3,0,0,0.51506,0.804416319339313,0
1,66,1,SUCCESS,0,0,0,0.8198,0.819071398078224,0
1,66,2,SUCCESS,3,0,0,0.60346,0.819071398078224,0
1,67,1,SUCCESS,0,0,0,0.5974,0.813699752452266,0
1,67,2,SUCCESS,3,0,0,0.5803,0.813699752452266,0
1,68,1,SUCCESS,3,0,0,0.9566,0.674389534145334,0
1,69,1,SUCCESS,0,0,0,0.8124,0.441708592069424,0
1,69,2,SUCCESS,3,0,0,0.20998,0.441708592069424,0
1,70,1,SUCCESS,3,0,0,0.9912,0.416707274013689,0
1,71,1,SUCCESS,3,0,0,0.9578,0.896385883505472,0
1,72,1,SUCCESS,3,0,0,0.939,0.447469157718556,0
1,73,1,SUCCESS,0,0,0,0.7532,0.880967328613913,0
1,73,2,SUCCESS,3,0,0,0.134,0.880967328613913,0
1,74,1,SUCCESS,0,0,0,0.8692,0.23991103328807,0
1,74,2,SUCCESS,3,0,0,0.1361,0.23991103328807,0
1,75,1,SUCCESS,0,0,0,0.8204,0.625906649686239,0
1,75,2,SUCCESS,3,0,0,0.20144,0.625906649686239,0
1,76,1,SUCCESS,3,0,0,1,0.467073690431077,0
1,77,1,SUCCESS,0,0,0,0.3356,0.97801515279795,0
1,77,2,SUCCESS,2,0,0,0.88722,0.97801515279795,0
1,78,1,SUCCESS,3,0,0,0.975,0.400702557283833,0
1,79,1,SUCCESS,3,0,0,0.9994,-0.0128971753881957,0
1,80,1,SUCCESS,3,0,0,0.9894,0.227805124995935,0
1,81,1,SUCCESS,3,0,0,0.9996,0.0249752097426013,0
1,82,1,SUCCESS,0,0,0,0.502,0.972179989533036,0
1,82,2,SUCCESS,2,0,0,0.86108,0.972179989533036,0
1,83,1,SUCCESS,0,0,0,0.7136,0.987335805929874,0
1,83,2,SUCCESS,3,0,0,0.51408,0.987335805929874,0
1,84,1,SUCCESS,3,0,0,0.994,0.548613782179133,0
1,85,1,SUCCESS,3,0,0,0.9264,0.632702031269166,0
1,86,1,SUCCESS,3,0,0,0.9958,0.245011626129053,0
1,87,1,SUCCESS,3,0,0,1,0.285600505958068,0
1,88,1,SUCCESS,3,0,0,0.9992,0.445238030140119,0
1,89,1,SUCCESS,0,0,0,0.0036,1.15279561610634,0
1,89,2,SUCCESS,2,0,0,0.98708,1.15279561610634,0
1,90,1,SUCCESS,0,0,0,0.5236,0.840304106506262,0
1,90,2,SUCCESS,3,0,0,0.51688,0.840304106506262,0
1,91,1,SUCCESS,0,0,0,0.14,1.03529145360627,0
1,91,2,SUCCESS,2,0,0,0.84472,1.03529145360627,0
1,92,1,SUCCESS,3,0,0,0.918,0.798292306559974,0
1,93,1,SUCCESS,3,0,0,0.9366,0.262696462006113,0
1,94,1,SUCCESS,3,0,0,0.9878,0.560753987411685,0
1,95,1,SUCCESS,3,0,0,0.943,1.0746271862203,0
1,96,1,SUCCESS,3,0,0,0.9978,0.0471208372867088,0
1,97,1,SUCCESS,0,0,0,0.698,0.427988153540162,0
1,97,2,SUCCESS,3,0,0,0.26624,0.427988153540162,0
1,98,1,SUCCESS,0,0,0,0.242,0.884830874298039,0
1,98,2,SUCCESS,3,0,0,0.5986,0.884830874298039,0
1,99,1,SUCCESS,3,0,0,0.9774,0.299728033741033,0
1,100,1,SUCCESS,0,0,0,0.3844,1.02488827614512,0
1,100,2,SUCCESS,3,0,0,0.49332,1.02488827614512,0
1,101,1,SUCCESS,3,0,0,1,0.232810245979785,0
1,102,1,SUCCESS,3,0,0,0.989,-0.0207720577840456,0
1,103,1,SUCCESS,3,0,0,0.9484,0.965427211834498,0
1,104,1,SUCCESS,0,0,0,0.794,0.474320900505544,0
1,104,2,SUCCESS,3,0,0,0.3175,0.474320900505544,0
1,105,1,SUCCESS,0,0,0,0.2952,0.670810441271142,0
1,105,2,SUCCESS,2,0,0,0.93586,0.670810441271142,0
1,106,1,SUCCESS,0,0,0,0.5272,0.850353858039169,0
1,106,2,SUCCESS,3,0,0,0.55228,0.850353858039169,0
1,107,1,SUCCESS,3,0,0,0.9466,1.17721265260182,0
1,108,1,SUCCESS,3,0,0,0.9916,0.552621388563095,0
1,109,1,SUCCESS,0,0,0,0.8202,0.427310650202135,0
1,109,2,SUCCESS,3,0,0,0.06208,0.427310650202135,0
1,110,1,SUCCESS,3,0,0,0.9986,0.916769814695306,0
1,111,1,SUCCESS,3,0,0,0.9946,0.810852121051233,0
1,112,1,SUCCESS,3,0,0,0.999,0.71934620031074,0
1,113,1,SUCCESS,3,0,0,0.9988,-0.0316134998764717,0
1,114,1,SUCCESS,3,0,0,1,0.421652153336947,0
1,115,1,SUCCESS,0,0,0,0.0014,1.53936787013074,0
1,115,2,SUCCESS,2,0,0,0.98706,1.53936787013074,0
1,116,1,SUCCESS,3,0,0,1,-0.0188518954789602,0
1,117,1,SUCCESS,3,0,0,1,0.00335743122345813,0
1,118,1,SUCCESS,0,0,0,0.0882,0.814545163643951,0
1,118,2,SUCCESS,2,0,0,0.9023,0.814545163643951,0
1,119,1,SUCCESS,0,0,0,0.4876,0.668896378390055,0
1,119,2,SUCCESS,3,0,0,0.42174,0.668896378390055,0
1,120,1,SUCCESS,0,0,0,0.7114,0.7722546243153,0
1,120,2,SUCCESS,3,0,0,0.42226,0.7722546243153,0
1,121,1,SUCCESS,3,0,0,0.9864,0.921130394306829,0
1,122,1,SUCCESS,3,0,0,0.9304,0.601953464327006,0
1,123,1,SUCCESS,0,0,0,0.5298,0.678593179800859,0
1,123,2,SUCCESS,3,0,0,0.23152,0.678593179800859,0
1,124,1,SUCCESS,3,0,0,0.9924,0.64605339845796,0
1,125,1,SUCCESS,0,0,0,0.1454,0.953201873492238,0
1,125,2,SUCCESS,2,0,0,0.83324,0.953201873492238,0
1,126,1,SUCCESS,0,0,0,0.5078,0.85603532667859,0
1,126,2,SUCCESS,3,0,0,0.30244,0.85603532667859,0
1,127,1,SUCCESS,3,0,0,0.973,-0.0775226889115073,0
1,128,1,SUCCESS,3,0,0,0.9068,0.84102270341935,0
1,129,1,SUCCESS,3,0,0,0.9438,0.794340913633871,0
1,130,1,SUCCESS,3,0,0,0.9998,0.0249183800834936,0
1,131,1,SUCCESS,3,0,0,0.9846,0.0821480779967148,0
1,132,1,SUCCESS,3,0,0,1,-0.0158842425905635,0
1,133,1,SUCCESS,3,0,0,0.982,0.63414203903387,0
1,134,1,SUCCESS,0,0,0,0.5848,0.620035043082432,0
1,134,2,SUCCESS,2,0,0,0.86878,0.620035043082432,0
1,135,1,SUCCESS,3,0,0,1,0.564645862402875,0
1,136,1,SUCCESS,3,0,0,0.996,0.496071259126597,0
1,137,1,SUCCESS,3,0,0,0.9754,0.871482832269913,0
1,138,1,SUCCESS,3,0,0,1,0.00786369486572374,0
1,139,1,SUCCESS,3,0,0,0.9608,0.679999285570061,0
1,140,1,SUCCESS,3,0,0,0.9958,0.307651051586611,0
1,141,1,SUCCESS,3,0,0,1,0.0957408628416328,0
1,142,1,SUCCESS,3,0,0,0.9216,0.418679343030344,0
1,143,1,SUCCESS,3,0,0,0.9988,0.200073730654675,0
1,144,1,SUCCESS,3,0,0,0.9598,0.423725646378839,0
1,145,1,SUCCESS,3,0,0,0.998,0.638890445082836,0
1,146,1,SUCCESS,3,0,0,1,0.00372782872540944,0
1,147,1,SUCCESS,0,0,0,0.8768,1.08278705060922,0
1,147,2,SUCCESS,3,0,0,0.5758,1.08278705060922,0
1,148,1,SUCCESS,3,0,0,0.9998,0.000330747438359884,0
1,149,1,SUCCESS,3,0,0,1,0.00864572603376482,0
1,150,1,SUCCESS,3,0,0,0.988,1.01145991290298,0
1,151,1,SUCCESS,3,0,0,1,-0.0577504849865299,0
1,152,1,SUCCESS,3,0,0,0.9998,0.0381550630985161,0
1,153,1,SUCCESS,3,0,0,1,0.000310826691960614,0
1,154,1,SUCCESS,3,0,0,1,0.0264023292102933,0
1,155,1,SUCCESS,3,0,0,1,0.00950523617171221,0
1,156,1,SUCCESS,0,0,0,0.8608,0.134492510148575,0
1,156,2,SUCCESS,3,0,0,0.16578,0.134492510148575,0
1,157,1,SUCCESS,0,0,0,0.6232,1.30600360358533,0
1,157,2,SUCCESS,3,0,0,0.77442,1.30600360358533,0
1,158,1,SUCCESS,3,0,0,0.9986,0.0964360220961707,0
1,159,1,SUCCESS,3,0,0,1,-0.205104195463489,0
1,160,1,SUCCESS,3,0,0,1,0.270234439194618,0
1,161,1,SUCCESS,3,0,0,0.9914,0.0805434332952351,0
1,162,1,SUCCESS,3,0,0,0.9962,0.341598305746957,0
1,163,1,SUCCESS,0,0,0,0.2112,0.685340718537359,0
1,163,2,SUCCESS,3,0,0,0.4351,0.685340718537359,0
1,164,1,SUCCESS,3,0,0,1,0.773607124389772,0
1,165,1,SUCCESS,0,0,0,0.818,0.375345380271571,0
1,165,2,SUCCESS,3,0,0,0.0789,0.375345380271571,0
1,166,1,SUCCESS,3,0,0,0.9994,-0.0644878530850042,0
1,167,1,SUCCESS,3,0,0,0.9978,0.555989468857021,0
1,168,1,SUCCESS,0,0,0,0.0334,1.25065253874038,0
1,168,2,SUCCESS,2,0,0,0.99916,1.25065253874038,0
1,169,1,SUCCESS,0,0,0,0.1984,0.997099834073671,0
1,169,2,SUCCESS,2,0,0,0.86506,0.997099834073671,0
1,170,1,SUCCESS,3,0,0,1,-0.0462602799621395,0
1,171,1,SUCCESS,0,0,0,0.027,1.0415703214746,0
1,171,2,SUCCESS,2,0,0,0.88426,1.0415703214746,0
1,172,1,SUCCESS,3,0,0,0.966,0.942991163417569,0
1,173,1,SUCCESS,3,0,0,1,0.0214377428322102,0
1,174,1,SUCCESS,3,0,0,0.9028,-0.0166820487332783,0
1,175,1,SUCCESS,3,0,0,0.9824,0.0721238186338721,0
1,176,1,SUCCESS,0,0,0,0.2444,0.686958748979212,0
1,176,2,SUCCESS,3,0,0,0.17102,0.686958748979212,0
1,177,1,SUCCESS,0,0,0,0.2182,1.15693333165922,0
1,177,2,SUCCESS,2,0,0,0.8967,1.15693333165922,0
1,178,1,SUCCESS,3,0,0,0.9826,0.451299359456501,0
1,179,1,SUCCESS,0,0,0,0.062,1.46215891441776,0
1,179,2,SUCCESS,2,0,0,0.98068,1.46215891441776,0
1,180,1,SUCCESS,0,0,0,0.2272,-0.0697440385033669,0
1,180,2,SUCCESS,3,0,0,0.03502,-0.0697440385033669,0
1,181,1,SUCCESS,3,0,0,0.9996,0.0838806076553814,0
1,182,1,SUCCESS,0,0,0,0.7614,0.868809492553259,0
1,182,2,SUCCESS,2,0,0,0.8092,0.868809492553259,0
1,183,1,SUCCESS,3,0,0,0.9474,0.948870196344398,0
1,184,1,SUCCESS,3,0,0,0.9984,-0.00589980773738436,0
1,185,1,SUCCESS,3,0,0,0.9946,0.593211650594534,0
1,186,1,SUCCESS,3,0,0,1,0.0735799219525915,0
1,187,1,SUCCESS,3,0,0,1,0.0552321967808631,0
1,188,1,SUCCESS,3,0,0,1,-0.0557184459853487,0
1,189,1,SUCCESS,3,0,0,0.9632,0.884504646987193,0
1,190,1,SUCCESS,3,0,0,1,0.0355328171294103,0
1,191,1,SUCCESS,3,0,0,1,0.690392605523701,0
1,192,1,SUCCESS,3,0,0,0.9996,0.0429144608390807,0
1,193,1,SUCCESS,3,0,0,1,0.0548431115803615,0
1,194,1,SUCCESS,3,0,0,0.9562,0.116385027469856,0
1,195,1,SUCCESS,0,0,0,0.8548,1.29936166342692,0
1,195,2,SUCCESS,2,0,0,0.96288,1.29936166342692,0
1,196,1,SUCCESS,0,0,0,0.5692,0.794913331982928,0
1,196,2,SUCCESS,3,0,0,0.66344,0.794913331982928,0
1,197,1,SUCCESS,3,0,0,1,0.0433209029671852,0
1,198,1,SUCCESS,3,0,0,0.9882,0.02100411138343,0
1,199,1,SUCCESS,0,0,0,0.6916,0.387850238682538,0
1,199,2,SUCCESS,3,0,0,0.09916,0.387850238682538,0
1,200,1,SUCCESS,3,0,0,0.9966,0.594880037296725,0
1,201,1,SUCCESS,0,0,0,0.4146,0.628278471297917,0
1,201,2,SUCCESS,2,0,0,0.88462,0.628278471297917,0
1,202,1,SUCCESS,3,0,0,1,-0.0122418127020368,0
1,203,1,SUCCESS,0,0,0,0.8634,0.867327797954305,0
1,203,2,SUCCESS,3,0,0,0.16482,0.867327797954305,0
1,204,1,SUCCESS,3,0,0,0.992,0.428499927708658,0
1,205,1,SUCCESS,0,0,0,0.6438,1.15892421438329,0
1,205,2,SUCCESS,2,0,0,0.91232,1.15892421438329,0
1,206,1,SUCCESS,3,0,0,0.9988,0.625638928643083,0
1,207,1,SUCCESS,3,0,0,0.9978,0.999280757503961,0
1,208,1,SUCCESS,3,0,0,1,0.0177488033178488,0
1,209,1,SUCCESS,0,0,0,0.8494,0.485971995470132,0
1,209,2,SUCCESS,2,0,0,0.90304,0.485971995470132,0
1,210,1,SUCCESS,3,0,0,1,-0.0859626368214614,0
1,211,1,SUCCESS,0,0,0,0.8496,0.855713577052853,0
1,211,2,SUCCESS,3,0,0,0.54372,0.855713577052853,0
1,212,1,SUCCESS,0,0,0,0.7772,0.922190027899919,0
1,212,2,SUCCESS,3,0,0,0.47436,0.922190027899919,0
1,213,1,SUCCESS,3,0,0,0.9998,0.337497808039839,0
1,214,1,SUCCESS,0,0,0,0.8008,0.767276648250244,0
1,214,2,SUCCESS,3,0,0,0.47338,0.767276648250244,0
1,215,1,SUCCESS,0,0,0,0.1788,0.663899453704497,0
1,215,2,SUCCESS,2,0,0,0.96488,0.663899453704497,0
1,216,1,SUCCESS,3,0,0,1,0.0832316977230622,0
1,217,1,SUCCESS,3,0,0,0.9866,0.0207012825788866,0
1,218,1,SUCCESS,3,0,0,1,0.739847987945424,0
1,219,1,SUCCESS,3,0,0,0.9716,0.339440857249334,0
1,220,1,SUCCESS,3,0,0,0.9302,0.918626854895733,0
1,221,1,SUCCESS,3,0,0,1,-0.0381486001382647,0
1,222,1,SUCCESS,3,0,0,1,0.391630602284477,0
1,223,1,SUCCESS,0,0,0,0.2164,1.20810865369641,0
1,223,2,SUCCESS,2,0,0,0.99448,1.20810865369641,0
1,224,1,SUCCESS,0,0,0,0.0034,1.0702344510452,0
1,224,2,SUCCESS,2,0,0,0.9648,1.0702344510452,0
1,225,1,SUCCESS,3,0,0,0.9712,0.0853723921355033,0
1,226,1,SUCCESS,3,0,0,0.983,1.02635866382234,0
1,227,1,SUCCESS,0,0,0,0.8244,0.674801469324276,0
1,227,2,SUCCESS,3,0,0,0.70306,0.674801469324276,0
1,228,1,SUCCESS,0,0,0,0.6316,0.291219011183718,0
1,228,2,SUCCESS,3,0,0,0.22242,0.291219011183718,0
1,229,1,SUCCESS,3,0,0,0.9998,0.306571157023708,0
1,230,1,SUCCESS,3,0,0,1,0.0142828983459247,0
1,231,1,SUCCESS,0,0,0,0.7942,-0.0183663332413046,0
1,231,2,SUCCESS,3,0,0,0.01032,-0.0183663332413046,0
1,232,1,SUCCESS,3,0,0,0.9364,0.512128865925193,0
1,233,1,SUCCESS,3,0,0,0.9986,-0.0570408656750148,0
1,234,1,SUCCESS,0,0,0,0.7758,0.724365642247382,0
1,234,2,SUCCESS,3,0,0,0.37532,0.724365642247382,0
1,235,1,SUCCESS,0,0,0,0.8754,1.01805120767478,0
1,235,2,SUCCESS,3,0,0,0.79702,1.01805120767478,0
1,236,1,SUCCESS,0,0,0,0.7086,0.652864785525347,0
1,236,2,SUCCESS,3,0,0,0.63428,0.652864785525347,0
1,237,1,SUCCESS,0,0,0,0.8836,0.739364048409732,0
1,237,2,SUCCESS,2,0,0,0.93334,0.739364048409732,0
1,238,1,SUCCESS,3,0,0,1,0.00621114805508189,0
1,239,1,SUCCESS,3,0,0,0.9994,0.0704141155879679,0
1,240,1,SUCCESS,3,0,0,0.9988,-0.037572668530799,0
1,241,1,SUCCESS,3,0,0,0.9824,0.900324897498242,0
1,242,1,SUCCESS,0,0,0,0.652,0.628450407941139,0
1,242,2,SUCCESS,3,0,0,0.64544,0.628450407941139,0
1,243,1,SUCCESS,3,0,0,1,0.350302186685954,0
1,244,1,SUCCESS,3,0,0,1,-0.0405218814895528,0
1,245,1,SUCCESS,0,0,0,0.7346,0.891384756372202,0
1,245,2,SUCCESS,3,0,0,0.7496,0.891384756372202,0
1,246,1,SUCCESS,3,0,0,0.9092,0.562051662007165,0
1,247,1,SUCCESS,3,0,0,0.9802,0.901307425556543,0
1,248,1,SUCCESS,0,0,0,0.8934,0.781389297424142,0
1,248,2,SUCCESS,2,0,0,0.8108,0.781389297424142,0
1,249,1,SUCCESS,0,0,0,0.6896,0.518271433054179,0
1,249,2,SUCCESS,3,0,0,0.10466,0.518271433054179,0
1,250,1,SUCCESS,3,0,0,1,0.00213670834291381,0
1,251,1,SUCCESS,0,0,0,0.8982,0.781289683405565,0
1,251,2,SUCCESS,3,0,0,0.78932,0.781289683405565,0
1,252,1,SUCCESS,0,0,0,0.6404,0.428668478689798,0
1,252,2,SUCCESS,3,0,0,0.65498,0.428668478689798,0
1,253,1,SUCCESS,0,0,0,0.396,1.02381092615872,0
1,253,2,SUCCESS,2,0,0,0.99586,1.02381092615872,0
1,254,1,SUCCESS,3,0,0,0.9784,0.628775411924916,0
1,255,1,SUCCESS,3,0,0,1,-0.0664274400046658,0
1,256,1,SUCCESS,3,0,0,1,0.0171186246086992,0
1,257,1,SUCCESS,0,0,0,0.8958,0.326509472895454,0
1,257,2,SUCCESS,3,0,0,0.2885,0.326509472895454,0
1,258,1,SUCCESS,0,0,0,0.2816,1.08726699368642,0
1,258,2,SUCCESS,2,0,0,0.99818,1.08726699368642,0
1,259,1,SUCCESS,3,0,0,0.952,0.40790221477411,0
1,260,1,SUCCESS,3,0,0,0.9782,0.574090483737556,0
1,261,1,SUCCESS,3,0,0,1,0.0173976250190234,0
1,262,1,SUCCESS,3,0,0,0.9722,1.0146788920834,0
1,263,1,SUCCESS,0,0,0,0.8194,0.659473700853404,0
1,263,2,SUCCESS,3,0,0,0.41512,0.659473700853404,0
1,264,1,SUCCESS,3,0,0,0.9974,-0.00252307738373942,0
1,265,1,SUCCESS,0,0,0,0.239,1.25700654368437,0
1,265,2,SUCCESS,3,0,0,0.67174,1.25700654368437,0
1,266,1,SUCCESS,3,0,0,1,0.0143102766581324,0
1,267,1,SUCCESS,3,0,0,1,0.450465327966919,0
1,268,1,SUCCESS,3,0,0,0.928,0.413163944123975,0
1,269,1,SUCCESS,3,0,0,0.9062,0.701085863226478,0
1,270,1,SUCCESS,3,0,0,0.9984,0.519036862479208,0
1,271,1,SUCCESS,3,0,0,0.996,0.313944598030367,0
1,272,1,SUCCESS,3,0,0,1,0.225072461276462,0
1,273,1,SUCCESS,0,0,0,0.6342,0.753393599164634,0
1,273,2,SUCCESS,3,0,0,0.78414,0.753393599164634,0
1,274,1,SUCCESS,0,0,0,0.862,0.60704620095156,0
1,274,2,SUCCESS,3,0,0,0.09304,0.60704620095156,0
1,275,1,SUCCESS,0,0,0,0.4912,1.19323034787405,0
1,275,2,SUCCESS,3,0,0,0.66554,1.19323034787405,0
1,276,1,SUCCESS,3,0,0,0.9446,0.734179969908694,0
1,277,1,SUCCESS,3,0,0,0.999,0.35680684242967,0
1,278,1,SUCCESS,3,0,0,0.9986,0.59712657086938,0
1,279,1,SUCCESS,3,0,0,0.9934,0.705672005210347,0
1,280,1,SUCCESS,3,0,0,1,0.614234211597621,0
1,281,1,SUCCESS,0,0,0,0.4664,0.899728897727189,0
1,281,2,SUCCESS,2,0,0,0.84108,0.899728897727189,0
1,282,1,SUCCESS,3,0,0,0.997,0.586861510711218,0
1,283,1,SUCCESS,3,0,0,1,-0.0335353740313053,0
1,284,1,SUCCESS,3,0,0,0.9774,0.474554863791607,0
1,285,1,SUCCESS,3,0,0,0.9802,-0.0879841205003113,0
1,286,1,SUCCESS,0,0,0,0.122,1.16159139183322,0
1,286,2,SUCCESS,3,0,0,0.72824,1.16159139183322,0
1,287,1,SUCCESS,0,0,0,0.2222,0.648275616937909,0
1,287,2,SUCCESS,2,0,0,0.8489,0.648275616937909,0
1,288,1,SUCCESS,0,0,0,0.0184,0.913738310531375,0
1,288,2,SUCCESS,2,0,0,0.92746,0.913738310531375,0
1,289,1,SUCCESS,3,0,0,0.9736,0.856266344900842,0
1,290,1,SUCCESS,3,0,0,0.9984,0.258439649252084,0
1,291,1,SUCCESS,3,0,0,1,0.0197270407889725,0
1,292,1,SUCCESS,3,0,0,0.9918,0.46271316021216,0
1,293,1,SUCCESS,3,0,0,0.9582,0.45355539194738,0
1,294,1,SUCCESS,3,0,0,0.9178,0.80107095353858,0
1,295,1,SUCCESS,3,0,0,1,0.386199944541755,0
1,296,1,SUCCESS,0,0,0,0.8414,0.819397071026996,0
1,296,2,SUCCESS,2,0,0,0.9241,0.819397071026996,0
1,297,1,SUCCESS,3,0,0,0.9902,0.0987698743188131,0
1,298,1,SUCCESS,3,0,0,1,-0.172408092099719,0
1,299,1,SUCCESS,0,0,0,0.8984,0.988428276028485,0
1,299,2,SUCCESS,3,0,0,0.64782,0.988428276028485,0
1,300,1,SUCCESS,3,0,0,0.9458,0.990697273513043,0
1,301,1,SUCCESS,3,0,0,1,-0.0115385466629141,0
1,302,1,SUCCESS,0,0,0,0.8608,0.733471578351027,0
1,302,2,SUCCESS,3,0,0,0.7495,0.733471578351027,0
1,303,1,SUCCESS,3,0,0,0.9998,0.766154421350848,0
1,304,1,SUCCESS,0,0,0,0.2154,1.09090457834628,0
