ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,TestStat,PostProb,dTrueDelta,ErrorCode
1,161,1,SUCCESS,3,0,0,0.17124,0.347736626012697,0
1,162,1,SUCCESS,3,0,0,0.48648,0.530317196944141,0
1,163,1,SUCCESS,3,0,0,0.16944,0.643428653139213,0
1,164,1,SUCCESS,3,0,0,0.11418,0.570439552574144,0
1,165,1,SUCCESS,3,0,0,0.12408,0.460174364705433,0
1,166,1,SUCCESS,3,0,0,0.00024,0.037108205132356,0
1,167,1,SUCCESS,3,0,0,0.2205,0.00379388735262982,0
1,168,1,SUCCESS,2,0,0,0.91372,0.798338048457233,0
1,169,1,SUCCESS,3,0,0,0.00592,0.104536639243822,0
1,170,1,SUCCESS,3,0,0,0.49904,0.729848263719094,0
1,171,1,SUCCESS,2,0,0,0.99406,1.11061065202826,0
1,172,1,SUCCESS,2,0,0,0.95044,1.16621199609242,0
1,173,1,SUCCESS,2,0,0,0.8461,1.07529993758294,0
1,174,1,SUCCESS,3,0,0,0.0001,-0.00861373766356222,0
1,175,1,SUCCESS,3,0,0,0.2518,0.897853131165144,0
1,176,1,SUCCESS,3,0,0,0.01518,-0.0332933230549649,0
1,177,1,SUCCESS,3,0,0,0.0098,0.0460462011389783,0
1,178,1,SUCCESS,3,0,0,0.00128,0.00322660776235648,0
1,179,1,SUCCESS,3,0,0,0.07112,0.923263911052358,0
1,180,1,SUCCESS,3,0,0,0.05504,0.396516005889952,0
1,181,1,SUCCESS,3,0,0,0.00372,0.480205556098775,0
1,182,1,SUCCESS,3,0,0,0,0.129200666787058,0
1,183,1,SUCCESS,2,0,0,0.8093,0.699608638793844,0
1,184,1,SUCCESS,3,0,0,0.00026,-0.077902873901203,0
1,185,1,SUCCESS,3,0,0,0.32832,0.599825969156252,0
1,186,1,SUCCESS,3,0,0,0.00098,0.243811345426441,0
1,187,1,SUCCESS,2,0,0,0.9275,1.01430081151242,0
1,188,1,SUCCESS,3,0,0,0.0185,-0.117729057643755,0
1,189,1,SUCCESS,3,0,0,0,-0.0382649176741621,0
1,190,1,SUCCESS,3,0,0,0.08832,0.532711223460522,0
1,191,1,SUCCESS,2,0,0,0.85694,1.22740408467349,0
1,192,1,SUCCESS,3,0,0,0.00162,0.0254561919193479,0
1,193,1,SUCCESS,3,0,0,0.18624,0.430850630600832,0
1,194,1,SUCCESS,3,0,0,0.00012,-0.0705390334000481,0
1,195,1,SUCCESS,3,0,0,0.64406,0.847590966785555,0
1,196,1,SUCCESS,3,0,0,0.01238,-0.0263009357243192,0
1,197,1,SUCCESS,3,0,0,2e-005,-0.000311430316475164,0
1,198,1,SUCCESS,3,0,0,0.45326,0.606964947050875,0
1,199,1,SUCCESS,3,0,0,0.00534,0.010350690648039,0
1,200,1,SUCCESS,3,0,0,0.75942,1.05364064027184,0
1,201,1,SUCCESS,3,0,0,0.75148,1.14477039489541,0
1,202,1,SUCCESS,3,0,0,0.7947,0.846542461727415,0
1,203,1,SUCCESS,3,0,0,0.41026,0.726391016216873,0
1,204,1,SUCCESS,3,0,0,0.09202,0.26364902601703,0
1,205,1,SUCCESS,3,0,0,0.2914,0.751910288436096,0
1,206,1,SUCCESS,2,0,0,0.89158,0.909291793794019,0
1,207,1,SUCCESS,3,0,0,0.10866,0.355665283611773,0
1,208,1,SUCCESS,3,0,0,0.67832,1.2382402735767,0
1,209,1,SUCCESS,3,0,0,0.0125,0.50541562455141,0
1,210,1,SUCCESS,3,0,0,0,0.126460027919491,0
1,211,1,SUCCESS,3,0,0,0.0046,0.338490251785171,0
1,212,1,SUCCESS,3,0,0,0.53416,0.876731877097916,0
1,213,1,SUCCESS,3,0,0,0.26904,0.983209148649719,0
1,214,1,SUCCESS,3,0,0,0.01718,0.796458056613504,0
1,215,1,SUCCESS,3,0,0,0.25372,0.81962852581785,0
1,216,1,SUCCESS,2,0,0,0.9747,1.35232102211095,0
1,217,1,SUCCESS,3,0,0,0.64584,0.771913345270179,0
1,218,1,SUCCESS,2,0,0,0.95362,0.654612053752849,0
1,219,1,SUCCESS,3,0,0,0.19178,0.994957247745788,0
1,220,1,SUCCESS,3,0,0,0.66874,0.729156638852924,0
1,221,1,SUCCESS,3,0,0,0.68056,1.10563635533557,0
1,222,1,SUCCESS,3,0,0,0.44546,0.363487170164242,0
1,223,1,SUCCESS,3,0,0,0.67392,1.17777862907339,0
1,224,1,SUCCESS,3,0,0,0.37078,0.403899439829046,0
1,225,1,SUCCESS,2,0,0,0.98018,1.06399606325553,0
1,226,1,SUCCESS,3,0,0,0.61696,1.22856065380068,0
1,227,1,SUCCESS,3,0,0,0.00034,-0.00122423646828862,0
1,228,1,SUCCESS,2,0,0,0.9741,0.918332032634114,0
1,229,1,SUCCESS,3,0,0,0.00044,-0.010037705106452,0
1,230,1,SUCCESS,2,0,0,0.81044,1.19052120094426,0
1,231,1,SUCCESS,3,0,0,0.54328,0.738276322095465,0
1,232,1,SUCCESS,3,0,0,0.43244,1.10489673005348,0
1,233,1,SUCCESS,3,0,0,0.24084,0.461004805133574,0
1,234,1,SUCCESS,3,0,0,0.29496,0.0747647746258675,0
1,235,1,SUCCESS,3,0,0,0.34618,0.764254193509349,0
1,236,1,SUCCESS,3,0,0,0.53344,0.858742518032264,0
1,237,1,SUCCESS,3,0,0,0,0.000196363719261939,0
1,238,1,SUCCESS,2,0,0,0.99088,1.68663379988361,0
1,239,1,SUCCESS,3,0,0,0.08438,0.421569789639489,0
1,240,1,SUCCESS,3,0,0,0.69898,0.795908974130419,0
1,241,1,SUCCESS,3,0,0,0.4474,0.717199630399871,0
1,242,1,SUCCESS,3,0,0,0.0001,0.0391218010253822,0
1,243,1,SUCCESS,3,0,0,0.05442,0.280089378272248,0
1,244,1,SUCCESS,3,0,0,0.2768,0.880494423786091,0
1,245,1,SUCCESS,3,0,0,0.0228,0.454588014231462,0
1,246,1,SUCCESS,3,0,0,0.2894,0.454159475073346,0
1,247,1,SUCCESS,3,0,0,0.60074,0.707321700794279,0
1,248,1,SUCCESS,3,0,0,0.13634,0.855824269019432,0
1,249,1,SUCCESS,3,0,0,0.08234,0.353950867125717,0
1,250,1,SUCCESS,3,0,0,0.25638,0.399711585682787,0
1,251,1,SUCCESS,3,0,0,0.00154,-0.0266385971809678,0
1,252,1,SUCCESS,3,0,0,0.053,0.717017597891856,0
1,253,1,SUCCESS,3,0,0,0.00028,-0.00703722271241452,0
1,254,1,SUCCESS,3,0,0,0.77588,1.01102626999293,0
1,255,1,SUCCESS,3,0,0,0.75716,1.02674352330357,0
1,256,1,SUCCESS,3,0,0,0.46594,0.805989383886735,0
1,257,1,SUCCESS,3,0,0,0.64628,0.577046343831101,0
1,258,1,SUCCESS,3,0,0,0.00212,-0.0692981940983936,0
1,259,1,SUCCESS,3,0,0,0.01238,-0.00439849095317499,0
1,260,1,SUCCESS,2,0,0,0.93304,1.06168485491005,0
1,261,1,SUCCESS,2,0,0,0.94544,0.853699446937162,0
1,262,1,SUCCESS,3,0,0,0.11808,0.874576632948352,0
1,263,1,SUCCESS,3,0,0,0.78828,0.779668337255602,0
1,264,1,SUCCESS,3,0,0,0.08564,0.491398370383177,0
1,265,1,SUCCESS,3,0,0,0.34264,0.492786172043447,0
1,266,1,SUCCESS,2,0,0,0.9831,1.15111493813323,0
1,267,1,SUCCESS,3,0,0,2e-005,0.068349694561341,0
1,268,1,SUCCESS,3,0,0,2e-005,0.165502106425651,0
1,269,1,SUCCESS,3,0,0,0.03418,0.585568944738572,0
1,270,1,SUCCESS,3,0,0,0.00382,-0.0207433338400449,0
1,271,1,SUCCESS,3,0,0,0.02632,0.328907175488338,0
1,272,1,SUCCESS,3,0,0,0.52392,0.37801299511255,0
1,273,1,SUCCESS,3,0,0,0.00106,0.0638728613226421,0
1,274,1,SUCCESS,3,0,0,0.37682,0.497747619722665,0
1,275,1,SUCCESS,3,0,0,0.01824,0.0658943489647891,0
1,276,1,SUCCESS,3,0,0,0.0368,0.500208039178195,0
1,277,1,SUCCESS,3,0,0,0.1901,0.414392304976297,0
1,278,1,SUCCESS,3,0,0,0.3468,0.701094377209703,0
1,279,1,SUCCESS,3,0,0,0.57584,0.555210323933015,0
1,280,1,SUCCESS,3,0,0,0.77414,0.655296329262731,0
1,281,1,SUCCESS,3,0,0,0.6045,0.913466846302192,0
1,282,1,SUCCESS,3,0,0,0.00948,0.0132980630613152,0
1,283,1,SUCCESS,3,0,0,0.0187,0.673450067336207,0
1,284,1,SUCCESS,3,0,0,0.5099,0.745570631602872,0
1,285,1,SUCCESS,3,0,0,0.15152,-0.0188476932655482,0
1,286,1,SUCCESS,3,0,0,0.00014,0.00957046454799138,0
1,287,1,SUCCESS,3,0,0,0.00058,-0.0460365600111883,0
1,288,1,SUCCESS,3,0,0,2e-005,-0.0248274280137882,0
1,289,1,SUCCESS,3,0,0,0.00262,0.0439105270002213,0
1,290,1,SUCCESS,2,0,0,0.82314,1.17014383554822,0
1,291,1,SUCCESS,3,0,0,0.0053,-0.0770401048042341,0
1,292,1,SUCCESS,3,0,0,0.7181,1.13233776155077,0
1,293,1,SUCCESS,3,0,0,0.7541,1.04211141686237,0
1,294,1,SUCCESS,3,0,0,0,0.000145376972595985,0
1,295,1,SUCCESS,3,0,0,0.14686,0.766572434214967,0
1,296,1,SUCCESS,2,0,0,0.94128,1.11873691210923,0
1,297,1,SUCCESS,3,0,0,0.02274,0.765502879894931,0
1,298,1,SUCCESS,3,0,0,0.00012,-0.0211975191527648,0
1,299,1,SUCCESS,3,0,0,0.21112,0.953028079322833,0
1,300,1,SUCCESS,3,0,0,0.00052,-0.0409143117979953,0
1,301,1,SUCCESS,3,0,0,0.00618,0.506968665164118,0
1,302,1,SUCCESS,3,0,0,0.5119,0.406436272305873,0
1,303,1,SUCCESS,3,0,0,0.61862,0.860714328149612,0
1,304,1,SUCCESS,3,0,0,0.00052,0.0151892472637579,0
1,305,1,SUCCESS,3,0,0,0.31132,0.499118516839349,0
1,306,1,SUCCESS,3,0,0,0.027,0.89350977928146,0
1,307,1,SUCCESS,3,0,0,0.20732,0.329587227121059,0
1,308,1,SUCCESS,3,0,0,0.29986,0.819980596362502,0
1,309,1,SUCCESS,3,0,0,0.16528,0.726226237714629,0
1,310,1,SUCCESS,3,0,0,0.03376,0.296561386308194,0
1,311,1,SUCCESS,3,0,0,0.50128,0.493290020114683,0
1,312,1,SUCCESS,3,0,0,0.0032,0.011652215173579,0
1,313,1,SUCCESS,3,0,0,0.36148,0.800628622431593,0
1,314,1,SUCCESS,3,0,0,0.06002,0.217023510827665,0
1,315,1,SUCCESS,2,0,0,0.99108,1.28933239805574,0
1,316,1,SUCCESS,3,0,0,0.19692,0.413681041156648,0
1,317,1,SUCCESS,3,0,0,0.4022,0.80931755403568,0
1,318,1,SUCCESS,2,0,0,0.93068,1.2635775118768,0
1,319,1,SUCCESS,3,0,0,0.00274,0.236654352593299,0
1,320,1,SUCCESS,3,0,0,0.0125,-0.0382589713698347,0
1,321,1,SUCCESS,3,0,0,0.00782,0.00583508861706089,0
1,322,1,SUCCESS,2,0,0,0.9084,1.14802721258058,0
1,323,1,SUCCESS,3,0,0,0.39312,0.0662271440741764,0
1,324,1,SUCCESS,3,0,0,0.07686,0.731309355197675,0
1,325,1,SUCCESS,3,0,0,0.61428,0.370150627617672,0
1,326,1,SUCCESS,3,0,0,0.1086,0.0569883005062124,0
1,327,1,SUCCESS,3,0,0,0.27256,0.901568987180562,0
1,328,1,SUCCESS,3,0,0,0.7303,0.975206840353255,0
1,329,1,SUCCESS,3,0,0,0.21918,0.520349503803429,0
1,330,1,SUCCESS,3,0,0,0.11918,0.573611105049752,0
1,331,1,SUCCESS,3,0,0,4e-005,0.139784169647843,0
1,332,1,SUCCESS,3,0,0,0.50726,0.617740058556356,0
1,333,1,SUCCESS,3,0,0,0.49408,0.534381549587219,0
1,334,1,SUCCESS,3,0,0,0.7873,1.00581286703738,0
1,335,1,SUCCESS,3,0,0,0.08622,0.432649076577441,0
1,336,1,SUCCESS,2,0,0,0.9545,1.28425330134347,0
1,337,1,SUCCESS,3,0,0,0.00036,-0.0267715924911048,0
1,338,1,SUCCESS,3,0,0,0.0004,0.0405497775646166,0
1,339,1,SUCCESS,3,0,0,0.0926,0.29518821007262,0
1,340,1,SUCCESS,3,0,0,0.04662,0.791850283707355,0
1,341,1,SUCCESS,3,0,0,0.52982,0.774783139926518,0
1,342,1,SUCCESS,3,0,0,0.71202,0.901436414607312,0
1,343,1,SUCCESS,3,0,0,0.01134,-0.0156362762670313,0
1,344,1,SUCCESS,3,0,0,0.74482,0.838544628828077,0
1,345,1,SUCCESS,3,0,0,0.04498,0.423751358033004,0
1,346,1,SUCCESS,3,0,0,0.00422,0.0239655937929906,0
1,347,1,SUCCESS,3,0,0,0.00062,-0.0803070086519482,0
1,348,1,SUCCESS,3,0,0,0.68418,0.723539717216031,0
1,349,1,SUCCESS,3,0,0,0.1998,0.389362213548514,0
1,350,1,SUCCESS,3,0,0,0.32746,0.502657341353761,0
1,351,1,SUCCESS,3,0,0,0.07746,0.543703677626233,0
1,352,1,SUCCESS,3,0,0,0.05154,0.0229083861730284,0
1,353,1,SUCCESS,3,0,0,0.48664,0.755715622256907,0
1,354,1,SUCCESS,3,0,0,0.42992,1.04596208912909,0
1,355,1,SUCCESS,3,0,0,0.00076,0.521377047308762,0
1,356,1,SUCCESS,3,0,0,0.21698,0.63496826556724,0
1,357,1,SUCCESS,3,0,0,0.51308,0.744919532101299,0
1,358,1,SUCCESS,3,0,0,0.43462,0.510205071075568,0
1,359,1,SUCCESS,3,0,0,0.60918,0.325300984079409,0
1,360,1,SUCCESS,3,0,0,0.01882,0.323611675040561,0
1,361,1,SUCCESS,3,0,0,0.26798,1.00361519687839,0
1,362,1,SUCCESS,3,0,0,0.3369,0.781331931868431,0
1,363,1,SUCCESS,3,0,0,0.019,-0.00398121813310062,0
1,364,1,SUCCESS,3,0,0,0.70664,0.880509366905236,0
1,365,1,SUCCESS,2,0,0,0.92576,0.897816426474634,0
1,366,1,SUCCESS,2,0,0,0.9953,0.906990571113474,0
1,367,1,SUCCESS,3,0,0,0.41722,0.759187132092172,0
1,368,1,SUCCESS,3,0,0,0.01676,-0.0403114544473444,0
1,369,1,SUCCESS,3,0,0,0.05536,0.590166481018897,0
1,370,1,SUCCESS,3,0,0,0.3431,0.631884647844992,0
1,371,1,SUCCESS,3,0,0,0.0008,0.0608016166869851,0
1,372,1,SUCCESS,3,0,0,0.00814,0.143004020934031,0
1,373,1,SUCCESS,3,0,0,0.36546,0.858896983499829,0
1,374,1,SUCCESS,2,0,0,0.97774,1.02465402908362,0
1,375,1,SUCCESS,3,0,0,0.0332,0.767155221692422,0
1,376,1,SUCCESS,2,0,0,0.81176,1.09643549948324,0
1,377,1,SUCCESS,2,0,0,0.98134,1.06117716965128,0
1,378,1,SUCCESS,2,0,0,0.96438,0.900693769242903,0
1,379,1,SUCCESS,2,0,0,0.95886,0.878544628730961,0
1,380,1,SUCCESS,3,0,0,0.0903,-0.0255382169230541,0
1,381,1,SUCCESS,2,0,0,0.98392,0.894179944784781,0
1,382,1,SUCCESS,3,0,0,0.00016,-0.00123076933315657,0
1,383,1,SUCCESS,3,0,0,0.60226,0.737397350967858,0
1,384,1,SUCCESS,2,0,0,0.99948,0.828398386585635,0
1,385,1,SUCCESS,3,0,0,0.12898,0.0136179552920098,0
1,386,1,SUCCESS,2,0,0,0.9999,1.28719885477793,0
1,387,1,SUCCESS,3,0,0,0.72726,1.08250980451768,0
1,388,1,SUCCESS,3,0,0,0.38662,0.364709320210934,0
1,389,1,SUCCESS,3,0,0,0.23774,0.604536585192647,0
1,390,1,SUCCESS,3,0,0,0.36476,0.965714949225389,0
1,391,1,SUCCESS,3,0,0,0.35956,0.753203515520003,0
1,392,1,SUCCESS,3,0,0,0.15142,0.475225592061644,0
1,393,1,SUCCESS,3,0,0,0.24584,0.329024834484087,0
1,394,1,SUCCESS,2,0,0,0.86598,0.77654669430917,0
1,395,1,SUCCESS,3,0,0,0.17094,0.657712828991664,0
1,396,1,SUCCESS,2,0,0,0.80284,0.77182432484906,0
1,397,1,SUCCESS,3,0,0,0.12422,0.41469023871066,0
1,398,1,SUCCESS,3,0,0,0.31226,0.388368043663798,0
1,399,1,SUCCESS,3,0,0,0.1732,0.193403386632646,0
1,400,1,SUCCESS,2,0,0,0.83712,1.10460441612263,0
1,401,1,SUCCESS,3,0,0,0.00368,0.0608239325257163,0
1,402,1,SUCCESS,3,0,0,0.61246,0.808492580623726,0
1,403,1,SUCCESS,3,0,0,0.45168,0.365386712296221,0
1,404,1,SUCCESS,3,0,0,0.12402,0.630105988874898,0
1,405,1,SUCCESS,3,0,0,0.00378,0.241302297633203,0
